Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
South Africa,ZAF,2008,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,75
South Africa,ZAF,2007,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,72
South Africa,ZAF,2006,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,74
South Africa,ZAF,2005,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,59
South Africa,ZAF,2004,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,60
South Africa,ZAF,2003,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,61
South Africa,ZAF,2002,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,62
South Africa,ZAF,2001,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,66
South Africa,ZAF,2000,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,68
South Africa,ZAF,1999,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,59
South Africa,ZAF,1998,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,49
South Africa,ZAF,1997,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,39
South Africa,ZAF,1996,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,30
South Africa,ZAF,1995,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,29
South Africa,ZAF,1994,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,28
South Africa,ZAF,1993,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,26
South Africa,ZAF,1992,Newborns protected against tetanus (%),SH.VAC.TTNS.ZS,23
South Africa,ZAF,2020,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.58329773
South Africa,ZAF,2019,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.24258327
South Africa,ZAF,2018,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.06289959
South Africa,ZAF,2017,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.97711229
South Africa,ZAF,2016,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.07959366
South Africa,ZAF,2015,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.05304241
South Africa,ZAF,2014,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.87136555
South Africa,ZAF,2013,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.10322285
South Africa,ZAF,2012,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,8.00428867
South Africa,ZAF,2011,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.94434404
South Africa,ZAF,2010,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.79358244
South Africa,ZAF,2009,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.64941454
South Africa,ZAF,2008,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.14832258
South Africa,ZAF,2007,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.90510845
South Africa,ZAF,2006,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.87650871
South Africa,ZAF,2005,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.86216164
South Africa,ZAF,2004,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.938416
South Africa,ZAF,2003,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.04098177
South Africa,ZAF,2002,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,6.67774487
South Africa,ZAF,2001,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.12327909
South Africa,ZAF,2000,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,7.3366189
South Africa,ZAF,2020,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,489.64358521
South Africa,ZAF,2019,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,550.48022461
South Africa,ZAF,2018,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,569.27368164
South Africa,ZAF,2017,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,536.77722168
South Africa,ZAF,2016,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,463.34463501
South Africa,ZAF,2015,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,499.36334229
South Africa,ZAF,2014,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,547.83441162
South Africa,ZAF,2013,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,602.6763916
South Africa,ZAF,2012,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,654.25469971
South Africa,ZAF,2011,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,694.10058594
South Africa,ZAF,2010,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,628.12860107
South Africa,ZAF,2009,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,492.94265747
South Africa,ZAF,2008,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,446.90435791
South Africa,ZAF,2007,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,460.02288818
South Africa,ZAF,2006,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,422.18884277
South Africa,ZAF,2005,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,404.39968872
South Africa,ZAF,2004,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,365.53488159
South Africa,ZAF,2003,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,288.37631226
South Africa,ZAF,2002,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,180.86155701
South Africa,ZAF,2001,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,204.25814819
South Africa,ZAF,2000,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,237.82832336
South Africa,ZAF,2020,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,1156.66095445645
South Africa,ZAF,2019,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,1187.40045906835
South Africa,ZAF,2018,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,1154.71373313128
South Africa,ZAF,2017,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,1112.84356887396
South Africa,ZAF,2016,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,1106.59452129185
South Africa,ZAF,2015,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,1093.74465696005
South Africa,ZAF,2014,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,1067.04487348173
South Africa,ZAF,2013,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,1098.78428990112
South Africa,ZAF,2012,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,1051.60593717829
South Africa,ZAF,2011,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,1055.12835914252
South Africa,ZAF,2010,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,995.28022462655
South Africa,ZAF,2009,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,948.378600690349
South Africa,ZAF,2008,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,903.974435269164
South Africa,ZAF,2007,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,839.527828993595
South Africa,ZAF,2006,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,780.630384992689
South Africa,ZAF,2005,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,722.928944954714
South Africa,ZAF,2004,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,679.742170711006
South Africa,ZAF,2003,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,648.483316813924
South Africa,ZAF,2002,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,591.964130305794
South Africa,ZAF,2001,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,604.925939689891
South Africa,ZAF,2000,"Current health expenditure per capita, PPP (current international $)",SH.XPD.CHEX.PP.CD,598.92303824693
South Africa,ZAF,2020,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,1.34064996
South Africa,ZAF,2019,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,1.12503052
South Africa,ZAF,2018,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,1.13865542
South Africa,ZAF,2017,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,1.08640862
South Africa,ZAF,2016,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,2.04399228
South Africa,ZAF,2015,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,1.6734798
South Africa,ZAF,2014,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,1.73175645
South Africa,ZAF,2013,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,6.74055386
South Africa,ZAF,2012,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,6.6337676
South Africa,ZAF,2011,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,7.09629297
South Africa,ZAF,2010,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,7.64232397
South Africa,ZAF,2009,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,8.09347248
South Africa,ZAF,2008,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,8.06448936
South Africa,ZAF,2007,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,7.2983675
South Africa,ZAF,2006,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,6.42910051
South Africa,ZAF,2005,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,11.78583527
South Africa,ZAF,2004,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,5.4504323
South Africa,ZAF,2003,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,5.54679585
South Africa,ZAF,2002,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,0.64211953
South Africa,ZAF,2001,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,0.63960791
South Africa,ZAF,2000,External health expenditure (% of current health expenditure),SH.XPD.EHEX.CH.ZS,0.64495867
South Africa,ZAF,2020,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,6.56440641
South Africa,ZAF,2019,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,6.19307045
South Africa,ZAF,2018,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,6.48206617
South Africa,ZAF,2017,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,5.8315938
South Africa,ZAF,2016,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,9.47072844
South Africa,ZAF,2015,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,8.35674451
South Africa,ZAF,2014,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,9.48715802
South Africa,ZAF,2013,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,40.62372436
South Africa,ZAF,2012,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,43.40173311
South Africa,ZAF,2011,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,49.25541171
South Africa,ZAF,2010,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,48.00362607
South Africa,ZAF,2009,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,39.89618182
South Africa,ZAF,2008,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,36.04055483
South Africa,ZAF,2007,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,33.57416212
South Africa,ZAF,2006,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,27.14294643
South Africa,ZAF,2005,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,47.66188123
South Africa,ZAF,2004,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,19.92323116
South Africa,ZAF,2003,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,15.9956453
South Africa,ZAF,2002,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,1.16134742
South Africa,ZAF,2001,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,1.30645129
South Africa,ZAF,2000,External health expenditure per capita (current US$),SH.XPD.EHEX.PC.CD,1.53389444
South Africa,ZAF,2020,"External health expenditure per capita, PPP (current international $)",SH.XPD.EHEX.PP.CD,15.5067742398218
South Africa,ZAF,2019,"External health expenditure per capita, PPP (current international $)",SH.XPD.EHEX.PP.CD,13.3586174418958
South Africa,ZAF,2018,"External health expenditure per capita, PPP (current international $)",SH.XPD.EHEX.PP.CD,13.1482111852734
South Africa,ZAF,2017,"External health expenditure per capita, PPP (current international $)",SH.XPD.EHEX.PP.CD,12.0900279466196
South Africa,ZAF,2016,"External health expenditure per capita, PPP (current international $)",SH.XPD.EHEX.PP.CD,22.6187073388345
South Africa,ZAF,2015,"External health expenditure per capita, PPP (current international $)",SH.XPD.EHEX.PP.CD,18.3035956275379
South Africa,ZAF,2014,"External health expenditure per capita, PPP (current international $)",SH.XPD.EHEX.PP.CD,18.4786190363156
South Africa,ZAF,2013,"External health expenditure per capita, PPP (current international $)",SH.XPD.EHEX.PP.CD,74.064146935331
South Africa,ZAF,2012,"External health expenditure per capita, PPP (current international $)",SH.XPD.EHEX.PP.CD,69.7610908224292
South Africa,ZAF,2011,"External health expenditure per capita, PPP (current international $)",SH.XPD.EHEX.PP.CD,74.8749999502338
South Africa,ZAF,2010,"External health expenditure per capita, PPP (current international $)",SH.XPD.EHEX.PP.CD,76.0625399477291
South Africa,ZAF,2009,"External health expenditure per capita, PPP (current international $)",SH.XPD.EHEX.PP.CD,76.7567654524235
South Africa,ZAF,2008,"External health expenditure per capita, PPP (current international $)",SH.XPD.EHEX.PP.CD,72.9009222595648
South Africa,ZAF,2007,"External health expenditure per capita, PPP (current international $)",SH.XPD.EHEX.PP.CD,61.2718282737902
South Africa,ZAF,2006,"External health expenditure per capita, PPP (current international $)",SH.XPD.EHEX.PP.CD,50.1875134287961
South Africa,ZAF,2005,"External health expenditure per capita, PPP (current international $)",SH.XPD.EHEX.PP.CD,85.2032150017088
South Africa,ZAF,2004,"External health expenditure per capita, PPP (current international $)",SH.XPD.EHEX.PP.CD,37.0488890092699
South Africa,ZAF,2003,"External health expenditure per capita, PPP (current international $)",SH.XPD.EHEX.PP.CD,35.9700449622577
South Africa,ZAF,2002,"External health expenditure per capita, PPP (current international $)",SH.XPD.EHEX.PP.CD,3.80111721044311
South Africa,ZAF,2001,"External health expenditure per capita, PPP (current international $)",SH.XPD.EHEX.PP.CD,3.86915427240097
South Africa,ZAF,2000,"External health expenditure per capita, PPP (current international $)",SH.XPD.EHEX.PP.CD,3.86280632652307
South Africa,ZAF,2020,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,62.10357285
South Africa,ZAF,2019,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,58.44389725
South Africa,ZAF,2018,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,57.23760605
South Africa,ZAF,2017,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,57.23299789
South Africa,ZAF,2016,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,56.59904099
South Africa,ZAF,2015,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,57.07562637
South Africa,ZAF,2014,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,55.56298065
South Africa,ZAF,2013,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,51.15374756
South Africa,ZAF,2012,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,51.72668076
South Africa,ZAF,2011,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,51.8671875
South Africa,ZAF,2010,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,51.32851791
South Africa,ZAF,2009,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,49.73912811
South Africa,ZAF,2008,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,47.35287857
South Africa,ZAF,2007,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,47.79261017
South Africa,ZAF,2006,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,46.9732132
South Africa,ZAF,2005,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,40.00241852
South Africa,ZAF,2004,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,39.36867523
South Africa,ZAF,2003,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,39.63604355
South Africa,ZAF,2002,Domestic general government health expenditure (% of current health expenditure),SH.XPD.GHED.CH.ZS,34.52814102
